Experiment,Year,Date,Geographic.Location,Accession,Species,Plot.ID,Plant.Number,Plant.Age,Test.Type,Load.Cell.Height..m.,Operator,Raw.Data.Label,Raw.Slope.IMU..N.m...Calculated.from.Load.and.Unload.,Flexural.Rigidity..EI....IMU,PusherName,Additional.Notes,Publication.s.,TimeOfTesting
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,JR,959_2_07_28_2021_12_29.xls,101.457,5.32527502,,Week2,NA,12:29 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,JR,959_2_08_03_2021_12_53.xls,258.80813,13.5843211,,Week3,NA,12:53 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,JR,959_2_08_11_2021_12_20.xls,317.5891,16.6696167,,Week4,NA,12:20 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,JR,959_2_08_19_2021_12_31.xls,254.5681,13.3617704,,Week5,NA,12:31 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,JR,959_2_08_25_2021_12_29.xls,689.156,36.1724201,,Week6,NA,12:29 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,JR,959_2_09_10_2021_12_53.xls,540.3852,28.3637384,,Week8,NA,12:53 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,JR,959_2_09_15_2021_12_27.xls,766.95517,40.255943,,Week9,NA,12:27 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,JR,959_2_09_22_2021_12_56.xls,814.4768,42.7502583,,Week10,NA,12:56 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,2,,A,0.54,sas,959_2_09_27_2021_14_56.xls,733.3549,38.492332,,FinalTesting,NA,2:56 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_07_21_2021_12_48.xls,516.18072,27.0932936,,Week1,NA,12:48 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_07_28_2021_12_31.xls,619.1038,32.4955203,,Week2,NA,12:31 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_08_03_2021_12_58.xls,964.7362,50.6370737,,Week3,NA,12:58 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_08_11_2021_12_22.xls,1032.259,54.1812104,,Week4,NA,12:22 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_08_19_2021_12_33.xls,875.2433,45.9397703,,Week5,NA,12:33 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_08_25_2021_12_31.xls,718.4303,37.7089696,,Week6,NA,12:31 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_09_10_2021_12_55.xls,721.0215,37.8449765,,Week8,NA,12:55 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_09_15_2021_12_30.xls,755.6668,39.663439,,Week9,NA,12:30 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,JR,959_3_09_22_2021_12_58.xls,760.1259,39.8974882,,Week10,NA,12:58 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,3,,A,0.54,sas,959_3_09_27_2021_14_58.xls,1319.4034,69.2528457,,FinalTesting,NA,2:58 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_07_21_2021_12_50.xls,333.0152,17.4793018,,Week1,NA,12:50 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_07_28_2021_12_33.xls,538.7563,28.2782407,,Week2,NA,12:33 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_08_03_2021_13_01.xls,787.8914,41.3548438,,Week3,NA,1:01 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_08_11_2021_12_24.xls,959.1622,50.3445056,,Week4,NA,12:24 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_08_19_2021_12_36.xls,825.5082,43.3292744,,Week5,NA,12:36 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_08_25_2021_12_33.xls,1133.0529,59.4716806,,Week6,NA,12:33 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_09_10_2021_12_58.xls,1033.1996,54.2305806,,Week8,NA,12:58 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_09_15_2021_12_32.xls,1061.0493,55.6923557,,Week9,NA,12:32 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,JR,959_4_09_22_2021_13_00.xls,1263.6152,66.3246346,,Week10,NA,1:00 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,4,,A,0.54,anh,959_4_09_27_2021_15_00.xls,1322.849,69.4336983,,FinalTesting,NA,3:00 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_07_21_2021_12_52.xls,255.2636,13.3982758,,Week1,NA,12:52 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_07_28_2021_12_39.xls,415.5736,21.8126271,,Week2,NA,12:39 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_08_03_2021_13_03.xls,533.6746,28.0115124,,Week3,NA,1:03 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_08_11_2021_12_26.xls,711.1075,37.3246105,,Week4,NA,12:26 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_08_19_2021_12_37.xls,435.59781,22.8636579,,Week5,NA,12:37 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_08_25_2021_12_35.xls,1030.8696,54.1082836,,Week6,NA,12:35 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_09_10_2021_13_01.xls,829.53013,43.5403775,,Week8,NA,1:01 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_09_15_2021_12_34.xls,1164.339,61.1138254,,Week9,NA,12:34 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,JR,959_5_09_22_2021_13_03.xls,1130.0986,59.3166153,,Week10,NA,1:03 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,5,,A,0.54,anh,959_5_09_27_2021_15_02.xls,1035.153,54.3331107,,FinalTesting,NA,3:02 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_07_21_2021_12_54.xls,248.1644,13.025653,,Week1,NA,12:54 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_07_28_2021_12_41.xls,420.4158,22.0667845,,Week2,NA,12:41 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_08_03_2021_13_05.xls,648.2447,34.0250678,,Week3,NA,1:05 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_08_11_2021_12_28.xls,777.7765,40.8239329,,Week4,NA,12:28 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_08_19_2021_12_39.xls,481.917718,25.2948972,,Week5,NA,12:39 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_08_25_2021_12_37.xls,1032.8702,54.2132911,,Week6,NA,12:37 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_09_10_2021_13_03.xls,862.981663,45.2961815,,Week8,NA,1:03 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_09_15_2021_12_37.xls,1140.341,59.8542184,,Week9,NA,12:37 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,JR,959_6_09_22_2021_13_05.xls,1047.2141,54.9661737,,Week10,NA,1:05 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,6,,A,0.54,anh,959_6_09_27_2021_15_07.xls,1161.777,60.9793512,,FinalTesting,NA,3:07 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,7,,A,0.54,anh,959_7_09_27_2021_15_09.xls,1026.893,53.8995598,,FinalTesting,NA,3:09 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,8,,A,0.54,anh,959_8_09_27_2021_15_11.xls,151.21855,7.93715925,,FinalTesting,NA,3:11 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,9,,A,0.54,anh,959_9_09_27_2021_15_13.xls,1021.1394,53.5975648,,FinalTesting,NA,3:13 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,10,,A,0.54,anh,959_10_09_27_2021_15_15.xls,130.0691,6.82706692,,FinalTesting,NA,3:15 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,11,,A,0.54,anh,959_11_09_27_2021_15_24.xls,1040.2145,54.5987787,,FinalTesting,NA,3:24 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,959,12,,A,0.54,anh,959_12_09_27_2021_15_30.xls,824.3992,43.2710652,,FinalTesting,NA,3:30 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,960,1,,A,0.54,JR,960_1_08_03_2021_12_29.xls,699.0442,36.691432,,Week3,NA,12:29 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,1,,A,0.54,sas,960_1_09_27_2021_14_18.xls,882.7545,46.3340182,,FinalTesting,NA,2:18 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,960,2,,A,0.54,JR,960_2_08_03_2021_12_31.xls,401.8992,21.0948852,,Week3,NA,12:31 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,2,,A,0.54,sas,960_2_09_27_2021_14_20.xls,874.167,45.8832775,,FinalTesting,NA,2:20 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,960,3,,A,0.54,JR,960_3_08_03_2021_12_33.xls,612.4406,32.1457822,,Week3,NA,12:33 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,3,,A,0.54,sas,960_3_09_27_2021_14_22.xls,983.582,51.626252,,FinalTesting,NA,2:22 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,960,4,,A,0.54,JR,960_4_08_03_2021_12_36.xls,573.321,30.0924726,,Week3,NA,12:36 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,4,,A,0.54,sas,960_4_09_27_2021_14_24.xls,905.9035,47.5490629,,FinalTesting,NA,2:24 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,960,5,,A,0.54,JR,960_5_08_03_2021_12_39.xls,560.0659,29.396739,,Week3,NA,12:39 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,5,,A,0.54,sas,960_5_09_27_2021_14_26.xls,1000.853,52.5327723,,FinalTesting,NA,2:26 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,960,6,,A,0.54,JR,960_6_08_03_2021_12_42.xls,638.113,33.4932751,,Week3,NA,12:42 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,6,,A,0.54,sas,960_6_09_27_2021_14_27.xls,1050.278,55.1269917,,FinalTesting,NA,2:27 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,960,7,,A,0.54,JR,960_7_08_03_2021_12_44.xls,904.4292,47.4716798,,Week3,NA,12:44 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,7,,A,0.54,sas,960_7_09_27_2021_14_30.xls,980.7438,51.4772806,,FinalTesting,NA,2:30 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,960,8,,A,0.54,JR,960_8_08_03_2021_12_47.xls,744.9062,39.0986366,,Week3,NA,12:47 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,8,,A,0.54,sas,960_8_09_27_2021_14_32.xls,1060.82,55.6803202,,FinalTesting,NA,2:32 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,9,,A,0.54,sas,960_9_09_27_2021_14_34.xls,967.5344,50.7839456,,FinalTesting,NA,2:34 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,10,,A,0.54,sas,960_10_09_27_2021_14_36.xls,953.463,50.0453659,,FinalTesting,NA,2:36 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,11,,A,0.54,sas,960_11_09_27_2021_14_38.xls,295.8689,15.5295668,,FinalTesting,NA,2:38 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,12,,A,0.54,sas,960_12_09_27_2021_14_40.xls,902.2753,47.3586259,,FinalTesting,NA,2:40 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,13,,A,0.54,sas,960_13_09_27_2021_14_43.xls,1022.7443,53.6818028,,FinalTesting,NA,2:43 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,14,,A,0.54,sas,960_14_09_27_2021_14_45.xls,491.7417,25.8105383,,FinalTesting,NA,2:45 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,15,,A,0.54,sas,960_15_09_27_2021_14_47.xls,462.6223,24.2821193,,FinalTesting,NA,2:47 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,960,16,,A,0.54,sas,960_16_09_27_2021_14_51.xls,854.2873,44.8398318,,FinalTesting,NA,2:51 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,962,1,,A,0.54,JR,962_1_07_21_2021_12_25.xls,72.8633,3.82444889,,Week1,NA,12:25 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,1,,A,0.54,sas,962_1_09_27_2021_13_36.xls,821.3456,43.1107879,,FinalTesting,NA,1:36 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,962,2,,A,0.54,JR,962_2_07_21_2021_12_27.xls,182.40753,9.57420643,,Week1,NA,12:27 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,2,,A,0.54,sas,962_2_09_27_2021_13_38.xls,771.8819,40.5145372,,FinalTesting,NA,1:38 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,962,3,,A,0.54,JR,962_3_07_21_2021_12_29.xls,26.32656,1.38182848,,Week1,NA,12:29 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,3,,A,0.54,sas,962_3_09_27_2021_13_40.xls,641.3224,33.6617301,,FinalTesting,NA,1:40 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,962,4,,A,0.54,JR,962_4_07_21_2021_12_31.xls,90.80665,4.76625945,,Week1,NA,12:31 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,4,,A,0.54,sas,962_4_09_27_2021_13_48.xls,767.0658,40.2617497,,FinalTesting,NA,1:48 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,962,5,,A,0.54,JR,962_5_07_21_2021_12_34.xls,397.6506,20.8718847,,Week1,NA,12:34 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,5,,A,0.54,sas,962_5_09_27_2021_13_50.xls,1219.141,63.9902728,,FinalTesting,NA,1:50 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,962,6,,A,0.54,JR,962_6_07_21_2021_12_36.xls,280.2081,14.7075628,,Week1,NA,12:36 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,6,,A,0.54,sas,962_6_09_27_2021_13_52.xls,776.793,40.772311,,FinalTesting,NA,1:52 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,962,7,,A,0.54,JR,962_7_07_21_2021_12_38.xls,268.84671,14.1112261,,Week1,NA,12:38 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,7,,A,0.54,sas,962_7_09_27_2021_13_54.xls,882.2651,46.3083306,,FinalTesting,NA,1:54 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,962,8,,A,0.54,JR,962_8_07_21_2021_12_41.xls,167.145483,8.77313211,,Week1,NA,12:41 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,8,,A,0.54,sas,962_8_09_27_2021_13_56.xls,658.2384,34.5496171,,FinalTesting,NA,1:56 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,9,,A,0.54,sas,962_9_09_27_2021_13_58.xls,965.075,50.6548566,,FinalTesting,NA,1:58 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,10,,A,0.54,sas,962_10_09_27_2021_14_00.xls,758.5751,39.8160898,,FinalTesting,NA,2:00 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,11,,A,0.54,sas,962_11_09_27_2021_14_02.xls,768.0173,40.311692,,FinalTesting,NA,2:02 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,12,,A,0.54,sas,962_12_09_27_2021_14_06.xls,570.1534,29.9262117,,FinalTesting,NA,2:06 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,13,,A,0.54,sas,962_13_09_27_2021_14_08.xls,837.6545,43.9668094,,FinalTesting,NA,2:08 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,14,,A,0.54,sas,962_14_09_27_2021_14_10.xls,723.8965,37.9958795,,FinalTesting,NA,2:10 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,962,15,,A,0.54,sas,962_15_09_27_2021_14_12.xls,975.7582,51.2155964,,FinalTesting,NA,2:12 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,963,1,,A,0.54,JR,963_1_08_19_2021_12_08.xls,798.7648,41.9255668,,Week5,NA,12:08 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,1,,A,0.54,sas,963_1_09_27_2021_12_54.xls,798.0235,41.8866575,,FinalTesting,NA,12:54 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,963,2,,A,0.54,JR,963_2_08_19_2021_12_10.xls,588.97117,30.9139188,,Week5,NA,12:10 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,2,,A,0.54,sas,963_2_09_27_2021_12_57.xls,447.7954,23.503885,,FinalTesting,NA,12:57 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,963,3,,A,0.54,JR,963_3_08_19_2021_12_12.xls,667.6156,35.0418076,,Week5,NA,12:12 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,3,,A,0.54,sas,963_3_09_27_2021_12_59.xls,922.2709,48.408155,,FinalTesting,NA,12:59 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,963,4,,A,0.54,JR,963_4_08_19_2021_12_14.xls,75.45289,3.96037129,,Week5,NA,12:14 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,4,,A,0.54,sas,963_4_09_27_2021_13_10.xls,161.6606,8.48524157,,FinalTesting,NA,1:10 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,963,5,,A,0.54,JR,963_5_08_19_2021_12_16.xls,510.4208,26.790967,,Week5,NA,12:16 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,5,,A,0.54,sas,963_5_09_27_2021_13_12.xls,681.8905,35.7910686,,FinalTesting,NA,1:12 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,963,6,,A,0.54,JR,963_6_08_19_2021_12_18.xls,102.5273,5.38145292,,Week5,NA,12:18 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,6,,A,0.54,sas,963_6_09_27_2021_13_14.xls,289.2773,15.1835869,,FinalTesting,NA,1:14 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,963,7,,A,0.54,JR,963_7_08_19_2021_12_20.xls,136.0989,7.14355906,,Week5,NA,12:20 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,7,,A,0.54,sas,963_7_09_27_2021_13_16.xls,309.1566,16.2270116,,FinalTesting,NA,1:16 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,8,,A,0.54,sas,963_8_09_27_2021_13_18.xls,498.0598,26.1421628,,FinalTesting,NA,1:18 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,9,,A,0.54,sas,963_9_09_27_2021_13_21.xls,487.8365,25.6055622,,FinalTesting,NA,1:21 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,10,,A,0.54,sas,963_10_09_27_2021_13_23.xls,313.0377,16.4307228,,FinalTesting,NA,1:23 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,11,,A,0.54,sas,963_11_09_27_2021_13_25.xls,18.59058,0.97578236,,FinalTesting,NA,1:25 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,12,,A,0.54,sas,963_12_09_27_2021_13_27.xls,723.2959,37.9643552,,FinalTesting,NA,1:27 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,13,,A,0.54,sas,963_13_09_27_2021_13_29.xls,296.8342,15.5802335,,FinalTesting,NA,1:29 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,14,,A,0.54,sas,963_14_09_27_2021_13_31.xls,632.0154,33.1732243,,FinalTesting,NA,1:31 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,963,15,,A,0.54,sas,963_15_09_27_2021_13_33.xls,449.4804,23.5923272,,FinalTesting,NA,1:33 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_07_21_2021_12_02.xls,179.66789,9.43040821,,Week1,NA,12:02 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_07_28_2021_12_03.xls,374.396,19.6512972,,Week2,NA,12:03 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_08_03_2021_12_02.xls,665.0762,34.9085196,,Week3,NA,12:02 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_08_11_2021_12_00.xls,847.4947,44.4833018,,Week4,NA,12:00 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_08_19_2021_11_52.xls,639.37905,33.5597276,,Week5,NA,11:52 AM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_08_25_2021_12_08.xls,986.62697,51.7860764,,Week6,NA,12:08 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_09_10_2021_12_05.xls,868.9715,45.6105761,,Week8,NA,12:05 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_09_15_2021_12_05.xls,924.9968,48.551232,,Week9,NA,12:05 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,JR,964_1_09_22_2021_12_09.xls,741.7667,38.9338505,,Week10,NA,12:09 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,964,1,,A,0.54,sas,964_1_09_27_2021_12_15.xls,752.1338,39.4779989,,FinalTesting,NA,12:15 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_07_21_2021_12_04.xls,83.84463,4.40083694,,Week1,NA,12:04 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_07_28_2021_12_08.xls,118.19828,6.20399132,,Week2,NA,12:08 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_08_03_2021_12_05.xls,267.9007,14.0615719,,Week3,NA,12:05 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_08_11_2021_12_02.xls,390.8284,20.5138011,,Week4,NA,12:02 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_08_19_2021_11_54.xls,286.7691,15.0519365,,Week5,NA,11:54 AM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_08_25_2021_12_10.xls,659.0531,34.5923791,,Week6,NA,12:10 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_09_10_2021_12_14.xls,418.597,21.9713193,,Week8,NA,12:14 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_09_15_2021_12_07.xls,746.2196,39.1675744,,Week9,NA,12:07 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,JR,964_2_09_22_2021_12_12.xls,489.74532,25.7057524,,Week10,NA,12:12 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,964,2,,A,0.54,sas,964_2_09_27_2021_12_17.xls,782.6849,41.081565,,FinalTesting,NA,12:17 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_07_21_2021_12_06.xls,36.93539,1.93866475,,Week1,NA,12:06 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_07_28_2021_12_10.xls,60.28539,3.16425955,,Week2,NA,12:10 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_08_03_2021_12_07.xls,90.53995,4.7522609,,Week3,NA,12:07 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_08_11_2021_12_04.xls,141.78134,7.44181897,,Week4,NA,12:04 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_08_19_2021_11_56.xls,158.0858,8.29760747,,Week5,NA,11:56 AM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_08_25_2021_12_12.xls,360.4732,18.9205173,,Week6,NA,12:12 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_09_10_2021_12_16.xls,171.8076,9.01783731,,Week8,NA,12:16 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_09_15_2021_12_10.xls,387.1631,20.3214168,,Week9,NA,12:10 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,JR,964_3_09_22_2021_12_14.xls,155.7083,8.17281725,,Week10,NA,12:14 PM
BMMB,2021,9/27/21,"Newark, DE",CML258,Maize,964,3,,A,0.54,sas,964_3_09_27_2021_12_19.xls,281.0341,14.7509178,,FinalTesting,NA,12:19 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,964,4,,A,0.54,JR,964_4_07_21_2021_12_08.xls,187.266575,9.82924799,,Week1,NA,12:08 PM
